id,chart,action,item,label,lat,lng,doc,effective,use,all_nearest_id,all_dist_nmi,all_a1_to_2,use_nearest_id,use_dist_nmi,use_a1_to_2
217,18653,add,(see note F),(see note F),37.92036,-122.4239,"LNM 17/09, 11th Dist",2009w17,n,204,0.12223248208203384,184.44426034204332,,,
218,18653,add,Ferry Route PT 1 OF 4,Ferry Route,37.98992,-122.4193,"LNM 17/09, 11th Dist",2009w17,n,479,0.1444044109009792,108.16623248155167,,,
219,18653,add,Ferry Route PT 2 OF 4,Ferry Route,37.98417,-122.425,"LNM 17/09, 11th Dist",2009w17,n,205,0.0,0.0,,,
220,18653,add,Ferry Route PT 3 OF 4,Ferry Route,37.96333,-122.4417,"LNM 17/09, 11th Dist",2009w17,n,206,0.0,0.0,,,
221,18653,add,Ferry Route PT 4 OF 4,Ferry Route,37.93997,-122.4463,"LNM 17/09, 11th Dist",2009w17,n,32,0.16095523611278423,181.68564306225215,,,
222,18653,add,Ferry Route PT 1 OF 6,Ferry Route,37.93133,-122.4471,"LNM 17/09, 11th Dist",2009w17,n,196,0.12671698433259487,103.70132540475254,,,
223,18653,add,Ferry Route PT 2 OF 6,Ferry Route,37.91647,-122.4509,"LNM 17/09, 11th Dist",2009w17,n,209,0.0,0.0,,,
224,18653,add,Ferry Route PT 3 OF 6,Ferry Route,37.912,-122.452,"LNM 17/09, 11th Dist",2009w17,n,151,0.11119171935335048,58.418640461679445,,,
225,18653,add,Ferry Route PT 4 OF 6,Ferry Route,37.90117,-122.448,"LNM 17/09, 11th Dist",2009w17,n,212,0.0,0.0,,,
226,18653,add,Ferry Route PT 5 OF 6,Ferry Route,37.86444,-122.4126,"LNM 17/09, 11th Dist",2009w17,n,159,0.24497714409395482,1.1084528231041872,,,
227,18653,add,Ferry Route PT 6 OF 6,Ferry Route,37.84511,-122.4081,"LNM 17/09, 11th Dist",2009w17,n,162,0.12816599503499124,92.952552837908,,,
199,18654,add,Ferry Route PT 6 OF 6,Ferry Route,37.95016,-122.4443,"LNM 17/09, 11th Dist",2009w17,n,170,0.2698367082910735,270.51163433704073,,,
200,18654,add,Ferry Route PT 1 OF 2,Ferry Route,37.95014,-122.4298,"LNM 17/09, 11th Dist",2009w17,n,492,0.05742392489251943,98.41557174059056,,,
201,18654,add,Ferry Route PT 2 OF 2,Ferry Route,37.96833,-122.43,"LNM 17/09, 11th Dist",2009w17,n,213,0.0,0.0,,,
202,18654,add,Ferry Route PT 1 OF 6,Ferry Route,38.05664,-122.2856,"LNM 17/09, 11th Dist",2009w17,n,188,0.06451639490435557,21.489315696490678,,,
203,18654,add,Ferry Route PT 2 OF 6,Ferry Route,38.02383,-122.373,"LNM 17/09, 11th Dist",2009w17,n,93,0.36095596808671837,8.285364374302674,,,
204,18654,add,Ferry Route PT 3 OF 6,Ferry Route,38.00933,-122.3999,"LNM 17/09, 11th Dist",2009w17,n,76,0.21989139299342192,278.320932037463,,,
205,18654,add,Ferry Route PT 4 OF 6,Ferry Route,37.98417,-122.425,"LNM 17/09, 11th Dist",2009w17,n,219,0.0,0.0,,,
206,18654,add,Ferry Route PT 5 OF 6,Ferry Route,37.96333,-122.4417,"LNM 17/09, 11th Dist",2009w17,n,220,0.0,0.0,,,
207,18654,add,Ferry Route,High Speed Ferry Route (see note C),37.97906,-122.4299,"LNM 17/09, 11th Dist",2009w17,n,214,0.04849391819235745,223.08234711528007,,,
208,18654,add,Ferry Route,High Speed Ferry Route (see note C),38.01258,-122.385,"LNM 17/09, 11th Dist",2009w17,n,165,0.45909265136501753,272.1012401355705,,,
209,18654,add,Ferry Route,High Speed Ferry Route (see note C),38.03461,-122.346,"LNM 17/09, 11th Dist",2009w17,n,163,0.31910535443457305,348.0282555333199,,,
210,18654,add,Note C,Note C HIGH SPEED FERRY OPERATION High speed ferries operate in the San Francisco Bay. Mariners are cautioned that these craft move very rapidly and may transit waterways at angles to the normal direction of traffic. Ferries may deviate from these routes if necessary. Mariners should exercise caution when transiting between the orgin or terminus of a charted ferry route amd the actual ferry docking facility. Go to www.sfmx.org for additional information on the Ferry Traffic Routing Protocol.,38.11625,-122.2355,"LNM 17/09, 11th Dist",2009w17,n,494,0.17569413446584148,143.74180058540708,,,
211,18654,add,Ferry Route PT 1 OF 7,Ferry Route,37.9502,-122.437,"LNM 17/09, 11th Dist",2009w17,n,200,0.3408519504148753,90.60326391402486,,,
212,18654,add,Ferry Route PT 2 OF 7,Ferry Route,37.96333,-122.4312,"LNM 17/09, 11th Dist",2009w17,n,198,0.0,0.0,,,
213,18654,add,Ferry Route PT 3 OF 7,Ferry Route,37.96833,-122.43,"LNM 17/09, 11th Dist",2009w17,n,201,0.0,0.0,,,
214,18654,add,Ferry Route PT 4 OF 7,Ferry Route,37.98242,-122.421,"LNM 17/09, 11th Dist",2009w17,n,200,0.0,0.0,,,
215,18654,add,Ferry Route PT 5 OF 7,Ferry Route,38.00553,-122.3959,"LNM 17/09, 11th Dist",2009w17,n,204,0.29637281799140774,320.3288868195177,,,
217,18654,add,Ferry Route PT 7 OF 7,Ferry Route,38.0535,-122.2833,"LNM 17/09, 11th Dist",2009w17,n,202,0.2176054171545482,330.0255807694032,,,
421,18650,add,(see note),(see note),37.79625,-122.3956,"LNM 17/09, 11th Dist",2009w17,n,436,0.07818617962018225,3.4783395658201925,,,
422,18650,add,Ferry Route PT 1 OF 2,Ferry Route,37.7907,-122.3827,"LNM 17/09, 11th Dist",2009w17,n,427,0.15159689499108772,25.98297757274338,,,
423,18650,add,Ferry Route PT 2 OF 2,Ferry Route,37.78316,-122.3741,"LNM 17/09, 11th Dist",2009w17,n,368,0.1539718743035819,162.05187117797152,,,
424,18650,add,Ferry Route,High Speed Ferry Route (see note D),37.85067,-122.3989,"LNM 17/09, 11th Dist",2009w17,n,380,0.24582721623183496,152.43151618153865,,,
425,18650,add,Ferry Route,High Speed Ferry Route (see note D),37.84053,-122.4213,"LNM 17/09, 11th Dist",2009w17,n,404,0.4081228578567831,27.685232877807664,,,
426,18650,add,Ferry Route PT 1 OF 2,Ferry Route,37.78439,-122.3716,"LNM 17/09, 11th Dist",2009w17,n,511,0.12577915347518862,64.86231479294929,,,
427,18650,add,Ferry Route PT 2 OF 2,Ferry Route,37.79297,-122.3813,"LNM 17/09, 11th Dist",2009w17,n,422,0.15159689499120385,205.98383548498867,,,
428,18650,add,Ferry Maneuvering area,"Ferry Maneuvering area: Mariners are cautioned when transiting in the area of the San Francisco ferry building while ferries are waiting outside the maneuvering area, ferries are transiting the area, and passenger loading and unloading.",37.79222,-122.4078,"LNM 17/09, 11th Dist",2009w17,n,441,0.32371395189938657,178.3203099448832,,,
429,18650,add,Ferry Route PT 1 OF 3,Ferry Route,37.82814,-122.3929,"LNM 17/09, 11th Dist",2009w17,n,450,0.0,0.0,,,
430,18650,add,Ferry Route PT 2 OF 3,Ferry Route,37.83247,-122.4032,"LNM 17/09, 11th Dist",2009w17,n,444,0.0,0.0,,,
431,18650,add,Ferry Route PT 3 OF 3,Ferry Route,37.85022,-122.4452,"LNM 17/09, 11th Dist",2009w17,n,58,0.16869158564311706,26.717141907185862,,,
432,18650,add,Ferry Route PT 1 OF 3,Ferry Route,37.84639,-122.4512,"LNM 17/09, 11th Dist",2009w17,n,431,0.3657334228483446,51.046524993144885,,,
433,18650,add,Ferry Route PT 2 OF 3,Ferry Route,37.83614,-122.4297,"LNM 17/09, 11th Dist",2009w17,n,136,0.47426378496890087,148.00245121915395,,,
434,18650,add,Ferry Route PT 3 OF 3,Ferry Route,37.82061,-122.3969,"LNM 17/09, 11th Dist",2009w17,n,445,0.0,0.0,,,
435,18650,add,Ferry Maneuvering area PT 1 OF 4,Ferry Maneuvering area,37.79911,-122.3929,"LNM 17/09, 11th Dist",2009w17,n,88,0.044676524825015815,186.09495232819873,,,
436,18650,add,Ferry Maneuvering area PT 2 OF 4,Ferry Maneuvering area,37.79755,-122.3955,"LNM 17/09, 11th Dist",2009w17,n,421,0.07818617962022799,183.47840085225232,,,
437,18650,add,Ferry Maneuvering area PT 3 OF 4,Ferry Maneuvering area,37.79342,-122.3917,"LNM 17/09, 11th Dist",2009w17,n,554,0.06050145346614564,59.59882807268798,,,
438,18650,add,Ferry Maneuvering area PT 4 OF 4,Ferry Maneuvering area,37.79494,-122.3891,"LNM 17/09, 11th Dist",2009w17,n,352,0.03802457078215188,228.46441158393282,,,
439,18650,add,Ferry Route PT 1 OF 2,Ferry Route,37.80416,-122.3926,"LNM 17/09, 11th Dist",2009w17,n,446,0.19458420841298293,64.4092211482606,,,
440,18650,add,Ferry Route PT 2 OF 2,Ferry Route,37.80667,-122.3963,"LNM 17/09, 11th Dist",2009w17,n,415,0.2255952492993827,190.90792724299163,,,
441,18650,add,Note D,Note D HIGH SPEED FERRY OPERATION High speed ferries operate in the San Francisco Bay. Mariners are cautioned that these craft move very rapidly and may transit waterways at angles to the normal direction of traffic. Ferries may deviate from these routes if necessary. Mariners should exercise caution when transiting between the orgin or terminus of a charted ferry route amd the actual ferry docking facility. Go to www.sfmx.org for additional information on the Ferry Traffic Routing Protocol.,37.78683,-122.4076,"LNM 17/09, 11th Dist",2009w17,n,428,0.3237139518993879,358.3204324974003,,,
442,18650,add,Ferry Route PT 1 OF 5,Ferry Route,37.8565,-122.4108,"LNM 17/09, 11th Dist",2009w17,n,374,0.19440885331715524,91.5912784391976,,,
443,18650,add,Ferry Route PT 2 OF 5,Ferry Route,37.8392,-122.4068,"LNM 17/09, 11th Dist",2009w17,n,360,0.11204709391526681,126.49156873319424,,,
444,18650,add,Ferry Route PT 3 OF 5,Ferry Route,37.83247,-122.4032,"LNM 17/09, 11th Dist",2009w17,n,430,0.0,0.0,,,
445,18650,add,Ferry Route PT 4 OF 5,Ferry Route,37.82061,-122.3969,"LNM 17/09, 11th Dist",2009w17,n,434,0.0,0.0,,,
446,18650,add,Ferry Route PT 5 OF 5,Ferry Route,37.80556,-122.3889,"LNM 17/09, 11th Dist",2009w17,n,364,0.06295902941203944,17.5382927413998,,,
447,18650,add,Ferry Route,High Speed Ferry Route (see note D),37.8273,-122.4001,"LNM 17/09, 11th Dist",2009w17,n,362,0.1190653741198869,161.42142665058293,,,
448,18650,add,(see note D),(see note D),37.79464,-122.3716,"LNM 17/09, 11th Dist",2009w17,n,0,0.344718265827395,340.71596261726296,,,
449,18650,add,Ferry Route PT 1 OF 4,Ferry Route,37.80539,-122.3826,"LNM 17/09, 11th Dist",2009w17,n,364,0.2885231164933137,284.09143380384825,,,
450,18650,add,Ferry Route PT 2 OF 4,Ferry Route,37.82814,-122.3929,"LNM 17/09, 11th Dist",2009w17,n,429,0.0,0.0,,,
451,18650,add,Ferry Route PT 3 OF 4,Ferry Route,37.83583,-122.3963,"LNM 17/09, 11th Dist",2009w17,n,361,0.3746935884723249,235.33746483144245,,,
452,18650,add,Ferry Route PT 4 OF 4,Ferry Route,37.85653,-122.4004,"LNM 17/09, 11th Dist",2009w17,n,192,0.2616393125090823,350.61695775958435,,,
188,18653,add,(see note F),(see note F),37.91428,-122.4591,"LNM 17/09, 11th Dist",2009w17,n,211,0.3774853413923063,322.9731085065039,,,
189,18653,add,Ferry Route,High Speed Ferry Route (see note F),37.88511,-122.4227,"LNM 17/09, 11th Dist",2009w17,n,403,0.14491973263748598,164.83736388767534,,,
190,18653,add,(see note F),(see note F),37.89375,-122.4193,"LNM 17/09, 11th Dist",2009w17,n,435,0.20719555581176669,157.1254559903242,,,
191,18653,add,Ferry Route PT 1 OF 6,Ferry Route,37.84511,-122.3982,"LNM 17/09, 11th Dist",2009w17,n,380,0.1411333236972865,34.820296512179425,,,
192,18653,add,Ferry Route PT 2 OF 6,Ferry Route,37.86083,-122.4013,"LNM 17/09, 11th Dist",2009w17,n,452,0.26163931250908906,170.61640541520478,,,
193,18653,add,Ferry Route PT 3 OF 6,Ferry Route,37.87847,-122.4172,"LNM 17/09, 11th Dist",2009w17,n,202,0.0,0.0,,,
194,18653,add,Ferry Route PT 4 OF 6,Ferry Route,37.9005,-122.4371,"LNM 17/09, 11th Dist",2009w17,n,111,0.3578086611229897,312.15435400479805,,,
195,18653,add,Ferry Route PT 5 OF 6,Ferry Route,37.91367,-122.4463,"LNM 17/09, 11th Dist",2009w17,n,208,0.0,0.0,,,
196,18653,add,Ferry Route PT 6 OF 6,Ferry Route,37.93083,-122.4445,"LNM 17/09, 11th Dist",2009w17,n,245,0.05616384834858748,111.96868058679308,,,
197,18653,add,Ferry Route PT 1 OF 5,Ferry Route,37.93967,-122.4417,"LNM 17/09, 11th Dist",2009w17,n,221,0.2185285416544952,274.72868924040864,,,
198,18653,add,Ferry Route PT 2 OF 5,Ferry Route,37.96333,-122.4312,"LNM 17/09, 11th Dist",2009w17,n,212,0.0,0.0,,,
199,18653,add,Ferry Route PT 3 OF 5,Ferry Route,37.96833,-122.43,"LNM 17/09, 11th Dist",2009w17,n,201,0.0,0.0,,,
200,18653,add,Ferry Route PT 4 OF 5,Ferry Route,37.98242,-122.421,"LNM 17/09, 11th Dist",2009w17,n,214,0.0,0.0,,,
201,18653,add,Ferry Route PT 5 OF 5,Ferry Route,37.98997,-122.4128,"LNM 17/09, 11th Dist",2009w17,n,479,0.1769658852729196,254.25456937838024,,,
202,18653,add,Ferry Route PT 1 OF 2,Ferry Route,37.87847,-122.4172,"LNM 17/09, 11th Dist",2009w17,n,193,0.0,0.0,,,
203,18653,add,Ferry Route PT 2 OF 2,Ferry Route,37.90005,-122.421,"LNM 17/09, 11th Dist",2009w17,n,366,0.039094598977050185,104.22233634810948,,,
204,18653,add,Ferry Route PT 1 OF 2,Ferry Route,37.91833,-122.4241,"LNM 17/09, 11th Dist",2009w17,n,217,0.12223248208218135,4.444137431731349,,,
205,18653,add,Ferry Route PT 2 OF 2,Ferry Route,37.93,-122.4255,"LNM 17/09, 11th Dist",2009w17,n,431,0.12643894746318185,249.43118288348387,,,
206,18653,add,Ferry Route PT 1 OF 2,Ferry Route,37.93767,-122.4285,"LNM 17/09, 11th Dist",2009w17,n,414,0.18422503208451382,77.57926108937187,,,
207,18653,add,Ferry Route PT 2 OF 2,Ferry Route,37.96333,-122.4312,"LNM 17/09, 11th Dist",2009w17,n,212,0.0,0.0,,,
208,18653,add,Ferry Route PT 1 OF 3,Ferry Route,37.91367,-122.4463,"LNM 17/09, 11th Dist",2009w17,n,195,0.0,0.0,,,
209,18653,add,Ferry Route PT 2 OF 3,Ferry Route,37.91647,-122.4509,"LNM 17/09, 11th Dist",2009w17,n,223,0.0,0.0,,,
210,18653,add,Ferry Route PT 3 OF 3,Ferry Route,37.9222,-122.46,"LNM 17/09, 11th Dist",2009w17,n,211,0.25380987169568237,226.69334365218916,,,
211,18653,add,Ferry Route PT 1 OF 2,Ferry Route,37.9193,-122.4639,"LNM 17/09, 11th Dist",2009w17,n,210,0.25380987169578995,46.690946825581875,,,
212,18653,add,Ferry Route PT 2 OF 2,Ferry Route,37.90117,-122.448,"LNM 17/09, 11th Dist",2009w17,n,225,0.0,0.0,,,
213,18653,add,NOTE F,NOTE F HIGH SPEED FERRY OPERATION High speed ferries operate in the San Francisco Bay.  Mariners  are cautioned that these craft move very rapidly and may transit waterways at angles to the normal direction of traffic.  Ferries may deviate from these routes if necessary.  Mariners should exercise caution when transiting between the origin or terminus of a charted ferry route and the actual ferry docking facility.  Go to www.sfmx.org for additional information on the Ferry Traffic Routing Protocol.,37.9622,-122.3732,"LNM 17/09, 11th Dist",2009w17,n,369,2.0063680615759734,313.0245972831607,,,
214,18653,add,Ferry Route,High Speed Ferry Route (see note F),37.97847,-122.4306,"LNM 17/09, 11th Dist",2009w17,n,207,0.04849391819227622,43.08191635662433,,,
215,18653,add,(see note F),(see note F),37.95694,-122.4301,"LNM 17/09, 11th Dist",2009w17,n,491,0.2042404440160238,159.6565975536264,,,
216,18653,add,Ferry Route,High Speed Ferry Route (see note F),37.92381,-122.4496,"LNM 17/09, 11th Dist",2009w17,n,209,0.4449149117901679,187.9541503571054,,,
217,18653,add,(see note F),(see note F),37.92036,-122.4239,"LNM 17/09, 11th Dist",2009w17,n,204,0.12223248208203384,184.44426034204332,,,
218,18653,add,Ferry Route PT 1 OF 4,Ferry Route,37.98992,-122.4193,"LNM 17/09, 11th Dist",2009w17,n,479,0.1444044109009792,108.16623248155167,,,
219,18653,add,Ferry Route PT 2 OF 4,Ferry Route,37.98417,-122.425,"LNM 17/09, 11th Dist",2009w17,n,205,0.0,0.0,,,
220,18653,add,Ferry Route PT 3 OF 4,Ferry Route,37.96333,-122.4417,"LNM 17/09, 11th Dist",2009w17,n,206,0.0,0.0,,,
221,18653,add,Ferry Route PT 4 OF 4,Ferry Route,37.93997,-122.4463,"LNM 17/09, 11th Dist",2009w17,n,32,0.16095523611278423,181.68564306225215,,,
222,18653,add,Ferry Route PT 1 OF 6,Ferry Route,37.93133,-122.4471,"LNM 17/09, 11th Dist",2009w17,n,196,0.12671698433259487,103.70132540475254,,,
223,18653,add,Ferry Route PT 2 OF 6,Ferry Route,37.91647,-122.4509,"LNM 17/09, 11th Dist",2009w17,n,209,0.0,0.0,,,
224,18653,add,Ferry Route PT 3 OF 6,Ferry Route,37.912,-122.452,"LNM 17/09, 11th Dist",2009w17,n,151,0.11119171935335048,58.418640461679445,,,
225,18653,add,Ferry Route PT 4 OF 6,Ferry Route,37.90117,-122.448,"LNM 17/09, 11th Dist",2009w17,n,212,0.0,0.0,,,
226,18653,add,Ferry Route PT 5 OF 6,Ferry Route,37.86444,-122.4126,"LNM 17/09, 11th Dist",2009w17,n,159,0.24497714409395482,1.1084528231041872,,,
227,18653,add,Ferry Route PT 6 OF 6,Ferry Route,37.84511,-122.4081,"LNM 17/09, 11th Dist",2009w17,n,162,0.12816599503499124,92.952552837908,,,
199,18654,add,Ferry Route PT 6 OF 6,Ferry Route,37.95016,-122.4443,"LNM 17/09, 11th Dist",2009w17,n,170,0.2698367082910735,270.51163433704073,,,
200,18654,add,Ferry Route PT 1 OF 2,Ferry Route,37.95014,-122.4298,"LNM 17/09, 11th Dist",2009w17,n,492,0.05742392489251943,98.41557174059056,,,
201,18654,add,Ferry Route PT 2 OF 2,Ferry Route,37.96833,-122.43,"LNM 17/09, 11th Dist",2009w17,n,213,0.0,0.0,,,
202,18654,add,Ferry Route PT 1 OF 6,Ferry Route,38.05664,-122.2856,"LNM 17/09, 11th Dist",2009w17,n,188,0.06451639490435557,21.489315696490678,,,
203,18654,add,Ferry Route PT 2 OF 6,Ferry Route,38.02383,-122.373,"LNM 17/09, 11th Dist",2009w17,n,93,0.36095596808671837,8.285364374302674,,,
204,18654,add,Ferry Route PT 3 OF 6,Ferry Route,38.00933,-122.3999,"LNM 17/09, 11th Dist",2009w17,n,76,0.21989139299342192,278.320932037463,,,
205,18654,add,Ferry Route PT 4 OF 6,Ferry Route,37.98417,-122.425,"LNM 17/09, 11th Dist",2009w17,n,219,0.0,0.0,,,
206,18654,add,Ferry Route PT 5 OF 6,Ferry Route,37.96333,-122.4417,"LNM 17/09, 11th Dist",2009w17,n,220,0.0,0.0,,,
207,18654,add,Ferry Route,High Speed Ferry Route (see note C),37.97906,-122.4299,"LNM 17/09, 11th Dist",2009w17,n,214,0.04849391819235745,223.08234711528007,,,
208,18654,add,Ferry Route,High Speed Ferry Route (see note C),38.01258,-122.385,"LNM 17/09, 11th Dist",2009w17,n,165,0.45909265136501753,272.1012401355705,,,
209,18654,add,Ferry Route,High Speed Ferry Route (see note C),38.03461,-122.346,"LNM 17/09, 11th Dist",2009w17,n,163,0.31910535443457305,348.0282555333199,,,
210,18654,add,Note C,Note C HIGH SPEED FERRY OPERATION High speed ferries operate in the San Francisco Bay. Mariners are cautioned that these craft move very rapidly and may transit waterways at angles to the normal direction of traffic. Ferries may deviate from these routes if necessary. Mariners should exercise caution when transiting between the orgin or terminus of a charted ferry route amd the actual ferry docking facility. Go to www.sfmx.org for additional information on the Ferry Traffic Routing Protocol.,38.11625,-122.2355,"LNM 17/09, 11th Dist",2009w17,n,494,0.17569413446584148,143.74180058540708,,,
211,18654,add,Ferry Route PT 1 OF 7,Ferry Route,37.9502,-122.437,"LNM 17/09, 11th Dist",2009w17,n,200,0.3408519504148753,90.60326391402486,,,
212,18654,add,Ferry Route PT 2 OF 7,Ferry Route,37.96333,-122.4312,"LNM 17/09, 11th Dist",2009w17,n,198,0.0,0.0,,,
213,18654,add,Ferry Route PT 3 OF 7,Ferry Route,37.96833,-122.43,"LNM 17/09, 11th Dist",2009w17,n,201,0.0,0.0,,,
214,18654,add,Ferry Route PT 4 OF 7,Ferry Route,37.98242,-122.421,"LNM 17/09, 11th Dist",2009w17,n,200,0.0,0.0,,,
215,18654,add,Ferry Route PT 5 OF 7,Ferry Route,38.00553,-122.3959,"LNM 17/09, 11th Dist",2009w17,n,204,0.29637281799140774,320.3288868195177,,,
217,18654,add,Ferry Route PT 7 OF 7,Ferry Route,38.0535,-122.2833,"LNM 17/09, 11th Dist",2009w17,n,202,0.2176054171545482,330.0255807694032,,,
101,18651,substitute,Sounding in Feet,26 FOR 28,37.51725,-122.2071,"LNM 19/09, 11th Dist",2009w19,n,257,0.03381530000449748,44.75414348584343,,,
102,18651,change,Tabulation - Redwood City Harbor Channel Depths,Tabulation - Redwood City Harbor Channel Depths,37.5,-122.2833,"LNM 19/09, 11th Dist",2009w19,n,53,0.0,0.0,,,
417,18650,delete,BAY BRIDGE ALTERNATE CHANNEL LTD BUOY 1,"G ""1"" Fl G 4s Priv",37.82056,-122.3522,"LNM 19/09, 11th Dist",2009w19,y,461,0.0,0.0,461,0.0,0.0
418,18650,delete,BAY BRIDGE ALTERNATE CHANNEL LTD BUOY 2,"R ""2"" Fl R 4s Priv",37.82,-122.3536,"LNM 19/09, 11th Dist",2009w19,y,462,0.0,0.0,462,0.0,0.0
419,18650,delete,BAY BRIDGE ALTERNATE CHANNEL LTD BUOY 3,"G ""3"" Fl G 4s Priv",37.81583,-122.3503,"LNM 19/09, 11th Dist",2009w19,y,463,0.0,0.0,463,0.0,0.0
420,18650,delete,BAY BRIDGE ALTERNATE CHANNEL LTD BUOY 4,"R ""4"" Fl R 4s Priv",37.81556,-122.3519,"LNM 19/09, 11th Dist",2009w19,y,464,0.0,0.0,464,0.0,0.0
101,18651,substitute,Sounding in Feet,26 FOR 28,37.51725,-122.2071,"LNM 19/09, 11th Dist",2009w19,n,257,0.03381530000449748,44.75414348584343,,,
102,18651,change,Tabulation - Redwood City Harbor Channel Depths,Tabulation - Redwood City Harbor Channel Depths,37.5,-122.2833,"LNM 19/09, 11th Dist",2009w19,n,53,0.0,0.0,,,
185,18653,relocate,BERKELEY BKW LIGHT 2,"Fl R 2.5s 15ft 5M ""2""",37.867,-122.3201,"LNM 20/09, 11th Dist",2009w20,n,128,0.0,0.0,,,
186,18653,relocate,RICHMOND HARBOR CHANNEL LTD BUOY 2,"R ""2"" Q R",37.9172,-122.4175,"LNM 20/09, 11th Dist",2009w20,n,174,0.07339200718791064,356.3002435666706,,,
187,18653,change,BERKELEY BKW LIGHT 2,"Fl R 2.5s 15ft 5M ""2""",37.867,-122.3201,"LNM 20/09, 11th Dist",2009w20,n,128,0.0,0.0,,,
198,18654,change,Tabulation - PINOLE SHOAL CHANNEL DEPTHS,Tabulation - PINOLE SHOAL CHANNEL DEPTHS,37.98083,-122.2447,"LNM 20/09, 11th Dist",2009w20,n,1,0.0,0.0,,,
416,18650,delete,CG ISLAND FLOATING LIGHT D,"Fl 2s ""D""",37.77861,-122.2478,"LNM 20/09, 11th Dist",2009w20,y,579,0.010713246201399232,153.71103996540637,579,0.010713246201399232,153.71103996540637
185,18653,relocate,BERKELEY BKW LIGHT 2,"Fl R 2.5s 15ft 5M ""2""",37.867,-122.3201,"LNM 20/09, 11th Dist",2009w20,n,128,0.0,0.0,,,
186,18653,relocate,RICHMOND HARBOR CHANNEL LTD BUOY 2,"R ""2"" Q R",37.9172,-122.4175,"LNM 20/09, 11th Dist",2009w20,n,174,0.07339200718791064,356.3002435666706,,,
187,18653,change,BERKELEY BKW LIGHT 2,"Fl R 2.5s 15ft 5M ""2""",37.867,-122.3201,"LNM 20/09, 11th Dist",2009w20,n,128,0.0,0.0,,,
198,18654,change,Tabulation - PINOLE SHOAL CHANNEL DEPTHS,Tabulation - PINOLE SHOAL CHANNEL DEPTHS,37.98083,-122.2447,"LNM 20/09, 11th Dist",2009w20,n,1,0.0,0.0,,,
194,18654,change,Fixed Bridge Label,CARQUINEZ STRAIT TWO FIXED BRIDGES HOR CL EACH SPAN 998 FT VERT CL N SPAN 146 FT VERT CL S SPAN 132 FT,38.06083,-122.2257,"LNM 22/09, 11th Dist",2009w22,n,195,0.02900100490199023,305.4221867996929,,,
196,18654,add,Fixed Bridge,None,38.06111,-122.2262,"LNM 22/09, 11th Dist",2009w22,n,195,0.0,0.0,,,
197,18654,delete,Fixed Bridge,None,38.06139,-122.2259,"LNM 22/09, 11th Dist",2009w22,n,196,0.021990972178246346,220.15078995943043,,,
415,18650,delete,PIER 17 LIGHT,F 29ft Priv,37.80298,-122.3972,"LNM 22/09, 11th Dist",2009w22,y,440,0.22559524929927707,10.907375566753274,115,0.2994551604359235,329.5462404936925
194,18654,change,Fixed Bridge Label,CARQUINEZ STRAIT TWO FIXED BRIDGES HOR CL EACH SPAN 998 FT VERT CL N SPAN 146 FT VERT CL S SPAN 132 FT,38.06083,-122.2257,"LNM 22/09, 11th Dist",2009w22,n,195,0.02900100490199023,305.4221867996929,,,
195,18654,delete,Bridge Construction,Bridge under construction,38.06111,-122.2262,"LNM 22/09, 11th Dist",2009w22,y,196,0.0,0.0,372,0.06147224572598973,268.32157242179443
196,18654,add,Fixed Bridge,None,38.06111,-122.2262,"LNM 22/09, 11th Dist",2009w22,n,195,0.0,0.0,,,
197,18654,delete,Fixed Bridge,None,38.06139,-122.2259,"LNM 22/09, 11th Dist",2009w22,n,196,0.021990972178246346,220.15078995943043,,,
408,18650,add,ANCHORAGE 8 MTVA LTD MOORING BUOY,"""MTVA"" Fl 2s Priv",37.79583,-122.3417,"LNM 23/09, 11th Dist",2009w23,n,304,0.0,0.0,,,
409,18650,relocate,OAKLAND OUTER HARBOR CENTERLINE RANGE REAR LIGHT,Iso Y 6s 42ft,37.81723,-122.3238,"LNM 23/09, 11th Dist",2009w23,n,224,0.0006003234855670334,0.0,,,
410,18650,relocate,ALAMEDA NAVAL AIR STATION CHANNEL LIGHT 3,"Fl G 2.5s 15ft 3M ""3""",37.77679,-122.3311,"LNM 23/09, 11th Dist",2009w23,n,674,0.0012006497201962714,0.0,,,
192,18654,change,PETALUMA RIVER ENT CHANNEL LIGHT 20,"Fl R 4s 15ft 3M ""20""",38.11145,-122.4854,"LNM 23/09, 11th Dist",2009w23,n,193,0.0,0.0,,,
193,18654,relocate,PETALUMA RIVER ENT CHANNEL LIGHT 20,"Fl R 4s 15ft 3M ""20""",38.11145,-122.4854,"LNM 23/09, 11th Dist",2009w23,n,192,0.0,0.0,,,
408,18650,add,ANCHORAGE 8 MTVA LTD MOORING BUOY,"""MTVA"" Fl 2s Priv",37.79583,-122.3417,"LNM 23/09, 11th Dist",2009w23,n,304,0.0,0.0,,,
409,18650,relocate,OAKLAND OUTER HARBOR CENTERLINE RANGE REAR LIGHT,Iso Y 6s 42ft,37.81723,-122.3238,"LNM 23/09, 11th Dist",2009w23,n,224,0.0006003234855670334,0.0,,,
410,18650,relocate,ALAMEDA NAVAL AIR STATION CHANNEL LIGHT 3,"Fl G 2.5s 15ft 3M ""3""",37.77679,-122.3311,"LNM 23/09, 11th Dist",2009w23,n,674,0.0012006497201962714,0.0,,,
